Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
03-03-2017,32.296932220458984,32.308485698692934,32.021975656373144,32.06587675828622,84432400
06-03-2017,32.19525909423828,32.29461475112016,32.02428035196002,32.20219047429682,87000000
07-03-2017,32.23686981201172,32.34315338567785,32.06819673,32.13058271271785,69785200
08-03-2017,32.116703033447266,32.301548072577894,32.07511475059646,32.10514955744675,74828800
09-03-2017,32.04276657104492,32.06818281034635,31.666148603102606,32.056632858903505,88623600
10-03-2017,32.14904022216797,32.19987267958019,32.033512550890144,32.17445645087408,78451200
13-03-2017,32.16291427612305,32.21605603640242,32.07511561253668,32.08204699319808,69686800
14-03-2017,32.11439133,32.266885211484286,32.07973090151632,32.18601793683025,61236400
15-03-2017,32.45405197143555,32.521056504609845,32.12364082513216,32.21144302950852,102767200
16-03-2017,32.507198333740234,32.58344707058321,32.40784263701985,32.51412971657805,76928000
17-03-2017,32.34544754,32.57881223101058,32.322340589443556,32.57881223101058,175540000
20-03-2017,32.68510818481445,32.694348852295555,32.40090741959065,32.44018642623199,86168000
21-03-2017,32.31079864501953,32.99472444181787,32.285382400275715,32.83529559075455,158119600
22-03-2017,32.67586898803711,32.71746081212835,32.292316004830674,32.31311367968989,103440800
23-03-2017,32.56032943725586,32.71282686095234,32.488702820993375,32.63888743408401,81385200
24-03-2017,32.49562454223633,32.749786839514066,32.42862004147668,32.694332285846684,89582400
27-03-2017,32.55109786987305,32.62965588865848,32.028910217133244,32.20682392784006,94300400
28-03-2017,33.22578048706055,33.28123154879322,32.49102218845944,32.55803025555578,133499200
29-03-2017,33.299705505371094,33.38519840692117,33.084825660277524,33.19804055798778,116760000
30-03-2017,33.25579833984375,33.38750159553107,33.156446221167535,33.31587499357841,84829200
31-03-2017,33.19342041015625,33.33436434857821,33.043232281161146,33.20728317039026,78646800
03-04-2017,33.202667236328125,33.29971010159959,33.052482605089835,33.20498004721343,79942800
04-04-2017,33.44990539550781,33.477630927036365,33.08021518886731,33.098700051762044,79565600
05-04-2017,33.27659606933594,33.609316373182615,33.228072889347786,33.32280644,110871600
06-04-2017,33.19342041015625,33.3921282,33.14489722371151,33.33898291823909,84596000
07-04-2017,33.11948013305664,33.31356582257368,33.10330808840969,33.20959159787709,66688800
10-04-2017,33.080204010009766,33.24425490924556,33.017818059525624,33.17955967379013,75733600
11-04-2017,32.724388122558594,33.12180382246015,32.36162933373058,33.027070231356774,121517600
12-04-2017,32.76366424560547,32.84453153953262,32.58112846168498,32.71745385970046,81400000
13-04-2017,32.59037399291992,32.897678183969354,32.59037399291992,32.78908183353735,71291600
17-04-2017,32.770599365234375,32.78215284,32.54878455171169,32.68972853645613,66328400
18-04-2017,32.625022888183594,32.819108584656504,32.604228747624155,32.673546075114686,58790000
19-04-2017,32.50487137,32.80986618297272,32.45172961458277,32.78214066369432,69313600
20-04-2017,32.91154098510742,33.02244662108617,32.61579027,32.629653035873716,93278400
21-04-2017,32.87226104736328,32.96699110581275,32.77521818,32.91154005220847,69283600
24-04-2017,33.18879699707031,33.260423605852495,33.08250996345363,33.156449382600115,68537200
25-04-2017,33.394439697265625,33.47992907478972,33.241942273336754,33.25118646452234,75486000
26-04-2017,33.19804000854492,33.41061409080594,33.12872620522698,33.38057575895097,80164800
27-04-2017,33.22345733642578,33.30895023936952,33.11255172184781,33.25349566926757,56985200
28-04-2017,33.19111633300781,33.3413045,33.10331765321541,33.29278130230845,83441600
01-05-2017,33.868106842041016,34.01136008674115,33.49379815717875,33.52614578,134411600
02-05-2017,34.08298873901367,34.217001325364414,33.928182007960174,34.08992012058126,181408800
03-05-2017,33.97899627685547,34.07835190211285,33.334353457218626,33.639344659593995,182788000
04-05-2017,33.85655975341797,33.99750373953712,33.69019952306005,33.85425046780604,93487600
05-05-2017,34.41801071166992,34.42262928078691,33.909686058779336,33.909686058779336,109310800
08-05-2017,35.35381317138672,35.51324208634029,34.43421294639588,34.43421294639588,195009600
09-05-2017,35.580238342285156,35.78587759988999,35.45546639573149,35.55250928436923,156521600
10-05-2017,35.41154861450195,35.56866811663145,35.14583632,35.49704150818844,103222800
11-05-2017,35.717811584472656,35.74565509263949,35.337316681196974,35.36979782390908,109020400
12-05-2017,36.21662521362305,36.29086629146974,35.884850329613776,35.89181032003133,130108000
15-05-2017,36.12382125854492,36.34422922660591,35.97301673833962,36.19574352326371,104038800
16-05-2017,36.07046127319336,36.207345816128424,35.896454418221445,36.17950585219005,80194000
17-05-2017,34.859375,35.86165623339559,34.73409162,35.63660707330941,203070800
18-05-2017,35.39067840576172,35.57628645594224,35.063548155767805,35.09602929903596,134272800
19-05-2017,35.51133346557617,35.72478154,35.411571192343565,35.58557812115582,107843200
22-05-2017,35.72709655761719,35.86398113051497,35.476526206788755,35.72941537506011,91865600
23-05-2017,35.683021545410156,35.93822958333798,35.56933574,35.93822958333798,79675600
24-05-2017,35.57629395,35.76886202814773,35.420848188364026,35.69229855857374,76712000
25-05-2017,35.699249267578125,35.81061621627435,35.50436241762813,35.666768125919795,76942400
26-05-2017,35.63892364501953,35.78509053405886,35.569320195944684,35.72940706676329,87710400
30-05-2017,35.65284729003906,35.82917297765768,35.57396502506591,35.59484499988018,80507600
31-05-2017,35.44171142578125,35.76884513027702,35.353550368673936,35.72244401492925,97804800
01-06-2017,35.539161682128906,35.57396518048359,35.31643486944589,35.536842864976805,65616400
02-06-2017,36.06583023071289,36.06583023071289,35.471887231987566,35.631974149961714,111082800
05-06-2017,35.713165283203125,35.83381102746354,35.604124244177186,35.808289880411884,101326800
06-06-2017,35.83381271362305,36.1493453,35.67836700705885,35.70620697236029,106499600
07-06-2017,36.04726028442383,36.18878600667422,35.84077228378099,35.96605921,84278400
08-06-2017,35.95909118652344,36.08669335761769,35.822203128879956,36.01941227722577,85003200
09-06-2017,34.56471252441406,36.005490501291284,33.87796761467055,36.005490501291284,259530800
12-06-2017,33.73875427246094,33.89419990490265,33.06360711,33.81299886476702,289229200
13-06-2017,34.01020812988281,34.20973606821814,33.67611450846762,34.14245499676691,136661600
14-06-2017,33.67844009399414,34.22134051075947,33.372186398273556,34.22134051075947,126124800
15-06-2017,33.47659683227539,33.52067913475004,32.99402094249624,33.251551226267416,128661600
16-06-2017,33.00794219970703,33.525321604147315,32.99169986019783,33.358274735777414,201444400
19-06-2017,33.952213287353516,34.04501905813801,33.330430553899184,33.330430553899184,130165600
20-06-2017,33.643638610839844,34.07517568222191,33.62739981459031,34.07517568222191,99600400
21-06-2017,33.84317398071289,33.88957864340851,33.55084372269558,33.7619729,85063200
22-06-2017,33.78749084472656,34.03573877374179,33.66916392232728,33.81997198142515,76425200
23-06-2017,33.93830108642578,34.14247028877501,33.66685078249091,33.67149195713857,141757600
26-06-2017,33.83156967163086,34.40231009217581,33.729485098153745,34.14477984187781,102769600
27-06-2017,33.34667205810547,33.91045609832989,33.321150911590316,33.643643468366285,99047600
28-06-2017,33.833900451660156,33.898862741356155,33.21443634194379,33.523008988089416,88329600
29-06-2017,33.33506774902344,33.67148379594912,33.01025640599368,33.57404039,125997600
30-06-2017,33.41394805908203,33.632037156573915,33.35826460647424,33.51371026230457,92096400
03-07-2017,33.293312072753906,33.710929238845075,33.200509831479685,33.613485823453566,57111200
05-07-2017,33.43021774291992,33.59262353786658,33.11236614851141,33.337415443002065,86278400
06-07-2017,33.114662170410156,33.29331019195842,33.040421089620494,33.181946800684734,96515200
07-07-2017,33.45107650756836,33.58332341824197,33.15410508801684,33.15410508801684,76806800
10-07-2017,33.655242919921875,33.86173089842264,33.263146934412056,33.43483496042663,84362400
11-07-2017,33.76428985595703,33.83853448003167,33.49748076106818,33.57868183594897,79127200
12-07-2017,33.81299973,33.91508073,33.599551827294874,33.84315849407883,99538000
13-07-2017,34.284000396728516,34.45104730356028,33.74341854,33.75733852,100797600
14-07-2017,34.57863235473633,34.64591697166014,34.181898803216576,34.330384475511416,80528400
17-07-2017,34.699275970458984,35.010167274864465,34.46958925668929,34.52759152423557,95174000
18-07-2017,34.819942474365234,34.83154364283876,34.492808640381405,34.615773237805755,71475200
19-07-2017,35.03801345825195,35.130815677373555,34.789762034826175,34.912726568242284,83692000
20-07-2017,34.880245208740234,35.20506005389073,34.845445261842336,35.14937659867638,68974800
21-07-2017,34.86400604248047,34.90344716193751,34.541513557340984,34.799043782177385,105010400
24-07-2017,35.28627014160156,35.36747475871802,34.77816954577707,34.93593760584311,85972800
25-07-2017,35.437076568603516,35.692284493098995,35.218987415187335,35.218987415187335,75415600
26-07-2017,35.604129791259766,35.71317084727418,35.51132399653175,35.57860864023195,63124000
27-07-2017,34.931297302246094,35.72709053321311,34.17494874241261,35.671407062358746,129905200
28-07-2017,34.68536376953125,34.85472943749042,34.61344150807646,34.775847185583764,68854800
31-07-2017,34.50672531,34.87794142569058,34.36752192350949,34.77817563461861,79383600
01-08-2017,34.812965393066406,34.852406514372724,34.432470619089045,34.59255746097682,141474400
02-08-2017,36.45792007446289,37.06346413718461,36.23055208383855,36.954419546336645,279747200
03-08-2017,36.093666076660156,36.474160950665876,35.966060332900575,36.43703863608513,108389200
04-08-2017,36.283897399902344,36.518225280224115,36.121491763036886,36.20965634026844,82239600
07-08-2017,36.84537124633789,36.87089239354546,36.34887182444575,36.439355248149226,87481200
08-08-2017,37.14002609,37.54604211525849,36.720090086877995,36.79665353312838,144823600
09-08-2017,37.367393493652344,37.416116973301776,36.914976354816375,36.949776311581175,104526000
10-08-2017,36.17717361450195,37.267238638725885,36.01645807921951,37.243945192944345,163217200
11-08-2017,36.68027877807617,36.93416454339408,36.35186393739302,36.47531138153877,105028400
14-08-2017,37.2322998,37.316151228789415,36.97608613268702,37.10885236838199,88490800
15-08-2017,37.63990402,37.779654003384806,37.29983898,37.42095847556554,117862000
16-08-2017,37.48851776123047,37.85187282362059,37.302180829366435,37.71911011424637,110686400
17-08-2017,36.768802642822266,37.43262699063576,36.76414324117976,37.388371560237246,111762400
18-08-2017,36.68493652,37.15077698722718,36.50325902688598,36.76878794908287,109712400
21-08-2017,36.617393493652344,36.775777555216585,36.128259554669306,36.68493880130041,105474000
22-08-2017,37.21598815917969,37.26723088597431,36.806049898902806,36.85496114915579,86418400
23-08-2017,37.26257324,37.37670542162071,37.006363150225965,37.05061855764048,77596400
24-08-2017,37.09719467163086,37.439587589249356,36.929491873038955,37.36737935462486,79275600
25-08-2017,37.23463821411133,37.397681708539366,37.09721609409924,37.185723388742105,101920400
28-08-2017,37.60962677001953,37.733074197574055,37.250927654646475,37.29984246277203,103864000
29-08-2017,37.94503402709961,37.99394528318715,37.26723533152812,37.29052877524253,118067600
30-08-2017,38.047515869140625,38.17329121260983,37.87515364267968,38.15232924771166,109078400
31-08-2017,38.19892501831055,38.320044556194304,38.07780548042678,38.11507357732661,107140400
01-09-2017,38.21057129,38.41787018874405,38.11274520142325,38.385261492864295,66364400
05-09-2017,37.75171661376953,38.257153157457466,37.397676819239685,38.14069302608012,117874000
06-09-2017,37.71211624145508,37.963670522676125,37.38835725576962,37.898453140961124,86606800
07-09-2017,37.56072235107422,37.788986780023535,37.35109552473771,37.75404660624655,87714000
08-09-2017,36.948143005371094,37.53509951790412,36.92484955709291,37.46755420442734,114446000
11-09-2017,37.61660385131836,37.74471064336164,37.24160227138043,37.38368370363218,126323200
12-09-2017,37.46754837036133,38.18960250557941,36.98074594224573,37.87515877319203,286856000
13-09-2017,37.18571472167969,37.257922981172236,36.78043578057349,37.236957458568185,179629600
14-09-2017,36.86661148071289,37.127480985161284,36.82235607104816,37.031986397763134,95042800
15-09-2017,37.239288330078125,37.49317053339173,36.80139715072568,36.91086994556379,196458400
18-09-2017,36.95744705200195,37.38369143693135,36.80139094725952,37.29285270270575,113077600
19-09-2017,36.971431732177734,37.21367079192962,36.90388642083373,37.15310925,83242400
20-09-2017,36.35185623168945,36.86194846899141,35.830113719840035,36.778097057338464,211805600
21-09-2017,35.727638244628906,36.28897691957961,35.57856942162137,36.28897691957961,150046800
22-09-2017,35.378257751464844,35.46676858657564,35.06847338265814,35.29673424,186581600
25-09-2017,35.06612777709961,35.364265271882154,34.74236892476172,34.93569306739216,177549200
26-09-2017,35.669410705566406,35.85108824,35.33167701825542,35.35263898998724,146640000
27-09-2017,35.92329025268555,36.03742245811878,35.762574706654625,35.823136248104575,102016800
28-09-2017,35.70201492,35.93493516844684,35.56692075430234,35.84409641492313,88022000
29-09-2017,35.89766311645508,35.89999459326319,35.40387338808492,35.685708417667065,105199200
02-10-2017,35.82545471191406,35.97452349491543,35.57157255172238,35.93026808910437,74795200
03-10-2017,35.981510162353516,36.12359162123133,35.84874750141396,35.872037388099464,64921200
04-10-2017,35.74859619140625,35.83710701682054,35.51102011384265,35.78353635863432,80655200
05-10-2017,36.193485260009766,36.20513198582134,35.88137291111724,35.91165013332926,85135200
06-10-2017,36.172515869140625,36.216771285701384,36.000153603083184,36.09565175944262,69630400
09-10-2017,36.298301696777344,36.50560063873421,36.21678171749391,36.29131437152682,65051600
10-10-2017,36.31226348876953,36.801397407591345,36.12593014262862,36.349531579630025,62468000
11-10-2017,36.46366882324219,36.56382283295449,36.277331897223505,36.32857464073067,67622400
12-10-2017,36.335548400878906,36.65464791,36.27265895658116,36.417071886230794,64500400
13-10-2017,36.566158294677734,36.63370361625292,36.43106409744572,36.50559674352587,65576800
16-10-2017,37.239288330078125,37.26723762098803,36.719873646797474,36.778103705580264,96486000
17-10-2017,37.37671661376953,37.469883301638944,37.087894194844225,37.216001056225664,75989200
18-10-2017,37.211334228515625,37.43261128768263,37.17406969325437,37.36506243,65496800
19-10-2017,36.330902099609375,36.587115813870575,36.10730063450979,36.51025169959222,170336800
20-10-2017,36.39377975463867,36.74316004028321,36.32623446320929,36.47763116535656,95896400
23-10-2017,36.375160217285156,36.72920004305189,36.21910405396044,36.54286310559142,87937200
24-10-2017,36.59178161621094,36.66631426625685,36.38215120766305,36.40311318229329,71028800
25-10-2017,36.431053161621094,36.69658207534849,36.16552425,36.547513273853816,84828400
26-10-2017,36.663970947265625,36.761797008544235,36.51723007830754,36.62204346152888,68002000
27-10-2017,37.97764969,38.10575654450994,36.96444512048361,37.10186722302062,177816800
30-10-2017,38.832454681396484,39.146898362121874,38.13369410563347,38.17329011177043,178803200
31-10-2017,39.372825622558594,39.51490707437439,38.883695377513966,39.10729675979726,144187200
01-11-2017,38.87205887,39.582466314093104,38.57392124433074,39.566160191268466,134551200
02-11-2017,39.156211853027344,39.24705058164659,38.497047312911285,38.80450366,165573600
03-11-2017,40.178733825683594,40.58867209133476,39.85730281777248,40.528114119819975,237594400
06-11-2017,40.58635711669922,40.75871939626235,39.99706911692099,40.14846587104661,140105200
07-11-2017,40.71679688,40.81928237515132,40.4349653,40.507170027659015,97446000
08-11-2017,41.049861907958984,41.049861907958984,40.60498342,40.68184752,97638000
09-11-2017,40.966007232666016,41.017249962642765,40.32780458464305,40.786657677747385,117930400
10-11-2017,40.83042907714844,40.99639849993857,40.736927487906414,40.93328296542886,100582000
13-11-2017,40.66680145263672,40.79069266937852,40.53355793641035,40.556935118264605,67928400
14-11-2017,40.05202102661133,40.55226208172439,40.01461895951602,40.449408180641015,99130000
15-11-2017,39.52373123168945,39.81359191,39.36010164246712,39.73177533088447,116632400
16-11-2017,39.99593734741211,40.17592817879983,39.80893050466258,40.01463482151409,94550000
17-11-2017,39.77385330200195,40.06371400342983,39.654638212802126,39.981897418561154,87598000
20-11-2017,39.73409652709961,39.86967629719186,39.63591881086512,39.80656077716391,65049600
21-11-2017,40.472782135009766,40.60368579254124,39.92111417337202,39.92111417337202,100525200
22-11-2017,40.89822006225586,40.90756879,40.45174231251265,40.52420657796541,102355600
24-11-2017,40.90055465698242,41.02444586,40.82575053648445,40.93094427679182,56106800
27-11-2017,40.69484329223633,40.92626450683943,40.51952516304331,40.91925206702023,82867200
28-11-2017,40.45642852783203,40.87718934377625,40.17358026951966,40.743949369889336,105715200
29-11-2017,39.61723327636719,40.42135991448416,39.07491755078027,40.35357178635738,166665600
30-11-2017,40.17124557495117,40.23903371052628,39.37413129123352,39.839306639255796,166108800
01-12-2017,39.98424149,40.12917006813431,39.38815884314384,39.72710667768056,159037200
04-12-2017,39.69202805,40.35122240453448,39.652289694840306,40.31849649404904,130169600
05-12-2017,39.654632568359375,40.094097925131834,39.364771908190285,39.519052754741125,109400800
06-12-2017,39.507362365722656,39.785534421794935,38.91128346,39.15438974818077,114240000
07-12-2017,39.57983398,39.84164132481947,39.48399252337033,39.51204229074438,102693200
08-12-2017,39.59151840209961,39.972544381752805,39.46295459,39.853329305384676,93420800
11-12-2017,40.36290740966797,40.41433434541488,39.455927161247565,39.55176859303558,141095200
12-12-2017,40.136173248291016,40.297466539043796,40.080073715408226,40.241363439303626,77636800
13-12-2017,40.269412994384766,40.566282506322544,40.206297458955966,40.32317623063898,95273600
14-12-2017,40.25772476196289,40.470444984363944,40.12448124896759,40.29979940805167,81906000
15-12-2017,40.66680145263672,40.71355224948807,40.313828834523285,40.58732474,160677200
18-12-2017,41.239505767822266,41.421836368046534,40.874844567373735,40.87952071700584,117684400
19-12-2017,40.800045013427734,40.99874037620498,40.69485481948698,40.91458750768088,109745600
20-12-2017,40.75563049316406,41.005749218272555,40.498495760008446,40.87718185169475,93902400
21-12-2017,40.90990447998047,41.146001870600934,40.69718783621033,40.71354900872024,83799600
22-12-2017,40.90990447998047,41.00574592435399,40.79068942247038,40.83276406623033,65397600
26-12-2017,39.87202453613281,40.08240489130736,39.66397690538748,39.92578777056952,132742000
27-12-2017,39.879024505615234,39.92109913674952,39.67098050678773,39.76214577443449,85992800
28-12-2017,39.99123764038086,40.17123193260973,39.85098169921558,39.97253661043504,65920800
29-12-2017,39.558799743652344,39.87671023915788,39.55646345,39.86034906105778,103999600
02-01-2018,40.267086029052734,40.27643833122178,39.56581317441808,39.776197170923396,102223600
03-01-2018,40.26005554199219,40.802374685276824,40.19694358149866,40.330183509397145,118071600
04-01-2018,40.44706344604492,40.54991732565844,40.22499451516484,40.33252097704683,89738400
05-01-2018,40.907562255859375,40.99405138894915,40.451735846951074,40.54290112873273,94640000
08-01-2018,40.75563049316406,41.05016372371372,40.657449182790344,40.75563049316406,82271200
09-01-2018,40.750946044921875,40.92158802,40.53588956955712,40.80237298108045,86336000
10-01-2018,40.741607666015625,40.74394752463994,40.44006195266457,40.47746402207704,95839600
11-01-2018,40.97302246,41.02211311511454,40.78835557,40.81172918317203,74670800
12-01-2018,41.39612961,41.459245154422774,41.05951812,41.18340935111223,101672400
16-01-2018,41.18574523925781,41.933768721013166,41.17405664783749,41.585468671088606,118263600
17-01-2018,41.86597824,41.901040446396664,40.92393560860837,41.176390621417674,137547200
18-01-2018,41.90336990356445,42.09972892251785,41.66727610284251,41.92908337230499,124773600
19-01-2018,41.71638107299805,41.97818843235449,41.47093489,41.75144328474837,129700400
22-01-2018,41.37509536743164,41.55742601082084,41.281593753796436,41.44522336108701,108434400
23-01-2018,41.38443374633789,41.945453988337626,41.333010368506855,41.44521299016399,130756400
24-01-2018,40.725242614746094,41.44521633156787,40.48680890350173,41.433527740131495,204420400
25-01-2018,39.998252868652344,40.89588096747637,39.86267306723772,40.79302707903376,166116000
26-01-2018,40.09175109863281,40.206293567865494,39.75280340692622,40.206293567865494,156572000
29-01-2018,39.26192092895508,39.77618684,39.05387684544463,39.77618684,202561600
30-01-2018,39.03050231933594,39.124003921961055,38.49987162895176,38.693890842913504,184192800
31-01-2018,39.13802719116211,39.374124613366014,38.92063436894064,39.007123526143936,129915600
01-02-2018,39.21983719,39.41619265332246,38.981403514928985,39.077244956052496,188923200
02-02-2018,37.518089294433594,38.990762671698725,37.42458769489759,38.80375590576933,346375200
05-02-2018,36.580718994140625,38.30818708507509,36.46617651460954,37.190826320809336,290954000
06-02-2018,38.10948563,38.270778874823534,35.998655648541124,36.19267480505928,272975200
07-02-2018,37.29368973,38.19599429823236,37.18382692611816,38.12353000555916,206434400
08-02-2018,36.26747512817383,37.63495794612659,36.23942536923537,37.46898854974237,217562000
09-02-2018,36.71109390258789,37.05846466441262,35.26292961094662,36.866003792290925,282690400
12-02-2018,38.18976974487305,38.46672658,36.96927155384121,37.201636376347686,243278000
13-02-2018,38.57234191894531,38.66857413140311,37.94096978650724,38.01138368785197,130196800
14-02-2018,39.28350830078125,39.323408669280425,38.22966009746978,38.267211068093054,162579600
15-02-2018,40.60259246826172,40.62606138201437,39.66609578151257,39.851515600178224,204588800
16-02-2018,40.471160888671875,41.032122852783715,40.316254561524616,40.454733003377804,160704400
20-02-2018,40.33502197265625,40.900671851907454,40.234094542494496,40.38196338095014,135722000
21-02-2018,40.151939392089844,40.867803773727466,40.13785374935215,40.56502871075081,149886400
22-02-2018,40.48757553100586,40.827905159769244,40.30215574641867,40.32327884,123967600
23-02-2018,41.19171142578125,41.226916584183606,40.73167706139258,40.76219058627438,135249600
26-02-2018,42.00615692138672,42.10473494491624,41.35835694616437,41.391216287340875,152648800
27-02-2018,41.87002182006836,42.36056609144427,41.81603939,42.036667914040706,155712400
28-02-2018,41.80665207,42.39342858513631,41.790224188970356,42.07422201715211,151128400
01-03-2018,41.07435226,42.19626857117151,40.52513035651895,41.90522615725141,195208000
02-03-2018,41.358367919921875,41.37949102026867,40.475853526050166,40.55800369148841,153816000
05-03-2018,41.50153732299805,41.71747068327421,40.96170213160757,41.12365304716473,113605600
06-03-2018,41.46632385253906,41.837167053383304,41.33958169646813,41.75736630395347,95154000
07-03-2018,41.081398010253906,41.273862430596104,40.903019234965775,41.06027491477236,126814000
08-03-2018,41.529701232910156,41.57194742905669,41.090793481964944,41.187022122543205,95096400
09-03-2018,42.24320983886719,42.24790505333158,41.63531029,41.76909703854284,128740800
12-03-2018,42.651607513427734,42.808863174580104,42.29719582170219,42.31596951674786,128828400
13-03-2018,42.240875244140625,43.06940353794993,42.069537475364825,42.85581599,126774000
14-03-2018,41.881771087646484,42.36996969,41.73390222458302,42.323028278121285,117473600
15-03-2018,41.93105697631836,42.30424963868147,41.79492794839765,41.89585181071824,90975200
16-03-2018,41.783180236816406,42.04135973699052,41.689293851971776,41.931045473172695,157618800
19-03-2018,41.14476776123047,41.65408931941201,40.75984253110528,41.61888416294302,133787200
20-03-2018,41.13068389892578,41.49683183577984,41.060270007669395,41.13068389892578,78597600
21-03-2018,40.198890686035156,41.09548343216158,40.196541287634304,41.08374718435731,148219600
22-03-2018,39.630897521972656,40.52983622418944,39.57221985527231,39.90081335623402,165963200
23-03-2018,38.71316909790039,39.88202694835137,38.71316909790039,39.52291999681884,164115200
26-03-2018,40.55094909667969,40.62840402011539,39.06523065201155,39.44781005466082,150164800
27-03-2018,39.51118087768555,41.10955946368787,39.177892261077965,40.764534600998445,163690400
28-03-2018,39.07463073730469,39.905508501898744,38.771855553481785,39.25535895321478,166674000
29-03-2018,39.37974548339844,40.31154688271614,39.173199002522075,39.386786515119255,153594000
02-04-2018,39.12157440185547,39.652022830460815,38.60286580492459,39.11218755047695,150347200
03-04-2018,39.52291488647461,39.60741083952156,38.69908203,39.34688194941007,121112000
04-04-2018,40.27868652,40.37256933160999,38.67326687,38.69908517590817,138422000
05-04-2018,40.55799102783203,40.893625455435775,40.388999115021946,40.50635441106232,107732800
06-04-2018,39.52056884765625,40.482880082690045,39.47831908067078,40.12846839403067,140021200
09-04-2018,39.912532806396484,40.62605136,39.86559140907428,39.872632439602654,116070800
10-04-2018,40.66361999511719,40.83965298210904,40.25991739177053,40.60494233278657,113634400
11-04-2018,40.47349548339844,40.820866160421915,40.29980835418697,40.42420468274402,89726400
12-04-2018,40.87250518798828,41.07435645439156,40.61432208628652,40.70116744671329,91557200
13-04-2018,41.010982513427734,41.271511425086416,40.80443962,41.02271875981588,100497200
16-04-2018,41.266815185546875,41.35365695260684,41.03445042603608,41.08139182,86313600
17-04-2018,41.83482360839844,41.999120331657075,41.40530272955087,41.42408000955185,106421600
18-04-2018,41.74093246459961,41.970951432420364,41.515612292995044,41.73389143307444,83018000
19-04-2018,40.55799102783203,41.16589060178529,40.52513169,40.78331119064587,139235200
20-04-2018,38.89624023,40.18714851166951,38.82817216,40.04162908827687,261964400
23-04-2018,38.78357696533203,39.17788901493464,38.51365765341196,39.156765922577186,146062000
24-04-2018,38.243743896484375,39.039412648935595,37.84004139740122,38.88450280085499,134768000
25-04-2018,38.41038131713867,38.82582000686568,38.11934251782164,38.16862972933229,113528400
26-04-2018,38.54417037963867,38.898582053680634,38.34466496108976,38.52069788990382,111852000
27-04-2018,38.098228454589844,38.56999549782901,37.70156694524858,38.49254056570322,142623200
30-04-2018,38.788272857666016,39.25769406239759,37.98556302734298,38.053631107612816,169709600
01-05-2018,39.68956375,39.71303266229741,38.790621726653995,39.05819166644517,214277600
02-05-2018,41.442867279052734,41.71982416767574,40.79271768022978,41.12835223997469,266157600
03-05-2018,41.51795578,41.661129382006536,40.94291555554344,41.28089937538475,136272800
04-05-2018,43.146854400634766,43.24543243285755,41.81839141046121,41.83716869,224805200
07-05-2018,43.459014892578125,44.04813720028736,43.36278268851024,43.463706525898886,169805600
08-05-2018,43.66791534423828,43.707815723321396,43.10930287,43.41912263854349,113611200
09-05-2018,43.97537612915039,43.98476297690126,43.473095611593955,43.78526112,92844800
10-05-2018,44.60439682006836,44.68185174084153,44.04343867998312,44.06456535393887,111957200
11-05-2018,44.43476867675781,44.781124079827364,44.16616689,44.646824986202176,104848800
14-05-2018,44.331092834472656,44.656243653269094,44.26276586287573,44.53372248173257,83115200
15-05-2018,43.928192138671875,44.076631181678145,43.61246796024898,44.00830061465196,94780800
16-05-2018,44.338157653808594,44.404133352868826,43.82451718880194,43.841012012369504,76732400
17-05-2018,44.057777404785156,44.510159080061804,43.90933837555642,44.29574794788918,69176000
18-05-2018,43.897544860839844,44.250968284993725,43.85513577564169,44.10488775,73190800
21-05-2018,44.20857620239258,44.59498581760541,44.03893260593715,44.295752863411764,73603200
22-05-2018,44.09783172607422,44.503090985077776,44.00829661681228,44.385283144558365,60962800
23-05-2018,44.38056564331055,44.41355169174006,43.76796349223717,43.90697946331335,80233600
24-05-2018,44.331092834472656,44.49366824387088,43.87400139,44.47717701426208,92936000
25-05-2018,44.43240737915039,44.6845143,44.21328291731223,44.34994044932966,69844000
29-05-2018,44.27218246459961,44.472457219965484,44.02949861480413,44.201500640550265,90056400
30-05-2018,44.177940368652344,44.29574820963541,44.00829679001992,44.22977610630169,74762000
31-05-2018,44.029510498046875,44.34994803599016,43.857512021089384,44.11197744,109931200
01-06-2018,44.823524475097656,44.82823419974906,44.23684019,44.293389239832464,93770000
04-06-2018,45.198158264160156,45.57278634857579,45.08506373956886,45.15339070780669,105064800
05-06-2018,45.546871185302734,45.69531022935619,45.32303698544506,45.49032571725215,86264000
06-06-2018,45.70472717285156,45.72829017819991,45.219359462438206,45.62226384455202,83734400
07-06-2018,45.58221435546875,45.756567670436446,45.318322329900795,45.74243130384017,85388800
08-06-2018,45.16752624511719,45.23821166989341,44.71278969726127,45.04265021927023,106627200
11-06-2018,45.056785583496094,45.231142481373176,44.81646017789385,45.08506190990398,73234000
12-06-2018,45.30418777,45.38194138925669,45.03794087574918,45.09448993960545,67644400
13-06-2018,44.93190002441406,45.44554396849408,44.870641254749685,45.337159196554886,86553600
14-06-2018,44.95545959472656,45.136884623053184,44.818802108019014,45.13217130414356,86440400
15-06-2018,44.49366760253906,44.80468204998491,44.35701006610469,44.77405085873973,246876800
18-06-2018,44.47010422,44.58319874,44.107254061254174,44.26747459129005,73939600
19-06-2018,43.751468658447266,43.902262523865325,43.22368833187938,43.621879337726426,134314000
20-06-2018,43.942325592041016,44.10725585377342,43.76090050653034,43.90698467710195,82514800
21-06-2018,43.69727707,44.378206107630064,43.57475593273762,44.11902747211338,102847600
